date,rating,text,thumbs_up,city,primary_theme,review_id
2026-02-05,5,Great value for the ride quality you get. Worth every penny.,1,Phoenix,pricing,2492
2026-02-05,2,The coverage map is confusing and the boundaries keep changing. The new Atlanta service area is great. Covers most of the places I need to go.,2,Phoenix,coverage_area,2493
2026-02-05,2,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",0,Atlanta,ride_smoothness,2494
2026-02-05,4,The service area is growing fast. Can now get rides to places I couldn't before.,1,Austin,coverage_area,2495
2026-02-05,5,Quick pickup even during evening rush. Really improving on availability.,0,Atlanta,wait_times,2496
2026-02-05,1,The availability is terrible during rush hour. Had to wait over 20 minutes twice.,3,Los Angeles,wait_times,2497
2026-02-06,1,The app drains my battery like crazy. Needs optimization badly.,1,Los Angeles,app_experience,2498
2026-02-06,5,Life-changing service for someone who can't drive. Thank you Waymo!,1,Austin,general_experience,2499
2026-02-06,2,App froze mid-ride and I couldn't see my route or ETA. Stressful.,0,Atlanta,app_experience,2500
2026-02-06,5,"Safer than human drivers honestly. No distracted driving, no phone use, always alert.",0,Los Angeles,safety_trust,2501
2026-02-06,5,"5 stars! Every ride has been great. Clean cars, smooth rides, futuristic experience. Happy to see coverage in Austin now. The expansion is exciting.",4,San Francisco,general_experience,2502
2026-02-06,2,Would rate 5 stars if not for the consistently long wait times in my neighborhood.,1,Austin,wait_times,2503
2026-02-06,5,Pleasantly surprised by the quick pickup. Only waited 2 minutes.,1,Phoenix,wait_times,2504
2026-02-06,3,The holiday pricing was outrageous. Nearly double what I normally pay.,2,Los Angeles,pricing,2505
2026-02-06,5,Love that there's no surge pricing. The predictable fares are a huge plus.,6,Los Angeles,pricing,2506
2026-02-06,4,The app experience is premium. Love the music and climate controls in the app.,0,Austin,app_experience,2507
2026-02-06,3,My biggest frustration is the limited coverage area. Can't get to the airport yet. Service area is still too small. Half my regular destinations aren't covered.,0,San Francisco,coverage_area,2508
2026-02-06,5,"Love how the car takes turns - no jerky movements, just smooth sailing.",0,Los Angeles,ride_smoothness,2509
2026-02-06,5,"Love how the car takes turns - no jerky movements, just smooth sailing.",9,San Francisco,ride_smoothness,2510
2026-02-06,1,Pricing during peak hours is getting close to Uber Black rates. Too expensive.,0,Los Angeles,pricing,2511
2026-02-07,5,Converted my whole family to Waymo. We barely use regular rideshare anymore. The ride quality alone makes this worth it. So much smoother than human drivers.,0,Phoenix,general_experience,2512
2026-02-07,2,The wait times are ridiculous in my area. 15-20 minutes every single time.,0,Miami,wait_times,2513
2026-02-07,5,The defensive driving is excellent. The car gives cyclists extra space automatically.,0,San Francisco,safety_trust,2514
2026-02-07,5,The driving quality is outstanding. Handles highway merges and city traffic beautifully.,0,San Francisco,ride_smoothness,2515
2026-02-07,4,Smoother than any Uber ride I've ever taken. The car handles turns and stops so gently.,2,Phoenix,ride_smoothness,2516
2026-02-07,5,My elderly mother uses it and feels safe. That says a lot about the trust factor.,1,San Francisco,safety_trust,2517
2026-02-07,3,The ride was incredibly smooth. Way better than most human drivers I've had in rideshare. Quick pickup even during evening rush. Really improving on availability.,3,Phoenix,ride_smoothness,2518
2026-02-07,3,The novelty wore off. Now I just notice the long waits and limited coverage.,0,Miami,general_experience,2519
2026-02-07,5,Amazing technology. I tell everyone about Waymo. It's truly impressive. Love that there's no surge pricing. The predictable fares are a huge plus.,1,Miami,general_experience,2520
2026-02-07,5,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",0,Los Angeles,ride_smoothness,2521
2026-02-07,5,"The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",0,Los Angeles,general_experience,2522
2026-02-07,5,The consistency is what I love most. Every ride is the same great quality. Coverage in SF is excellent now. Can go almost anywhere in the city.,5,San Francisco,general_experience,2523
2026-02-08,4,Wait time has gotten so much better in the last few months. Usually under 5 min now. Waited 25 minutes for a pickup. This is my biggest complaint with the service.,10,San Francisco,wait_times,2524
2026-02-08,4,Took my first ride today and was amazed at how safe it felt. Converted skeptic. Life-changing service for someone who can't drive. Thank you Waymo!,2,Atlanta,safety_trust,2525
2026-02-08,4,Happy to see coverage in Austin now. The expansion is exciting.,3,Miami,coverage_area,2526
2026-02-08,5,Great app design. Setting pickup and dropoff locations is intuitive.,2,Atlanta,app_experience,2527
2026-02-08,5,"Love how the car takes turns - no jerky movements, just smooth sailing.",2,Austin,ride_smoothness,2528
2026-02-08,1,The availability is terrible during rush hour. Had to wait over 20 minutes twice.,3,Miami,wait_times,2529
2026-02-08,4,The consistency is what I love most. Every ride is the same great quality. The holiday pricing was outrageous. Nearly double what I normally pay.,1,Los Angeles,general_experience,2530
2026-02-08,2,Lots of unnecessary lane changes that made the ride feel less smooth than expected.,3,Atlanta,ride_smoothness,2531
2026-02-08,5,Best ride quality of any rideshare service. The car drives like a luxury chauffeur.,2,San Francisco,ride_smoothness,2532
2026-02-08,4,Best ride quality of any rideshare service. The car drives like a luxury chauffeur.,5,Austin,ride_smoothness,2533
2026-02-08,5,"Safer than human drivers honestly. No distracted driving, no phone use, always alert. Pricing is fair and often cheaper than Uber during surge times.",1,Atlanta,safety_trust,2534
2026-02-08,1,Service area is still too small. Half my regular destinations aren't covered.,0,Los Angeles,coverage_area,2535
2026-02-08,4,"Simple, clean interface. Booking a ride takes literally 10 seconds.",2,Atlanta,app_experience,2536
2026-02-08,5,Life-changing service for someone who can't drive. Thank you Waymo!,1,Phoenix,general_experience,2537
2026-02-09,1,The car stopped in the middle of the road for no reason. Scary experience.,2,Miami,safety_trust,2538
2026-02-09,5,"After 100+ rides, I can say this is the most reliable transportation option I have.",1,Los Angeles,general_experience,2539
2026-02-09,1,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",6,Austin,wait_times,2540
2026-02-09,4,Consistently smooth rides. The car navigates complex intersections with ease.,0,San Francisco,ride_smoothness,2541
2026-02-09,5,Car arrived in under 3 minutes! Faster than any Uber I've ordered.,0,Los Angeles,wait_times,2542
2026-02-09,5,Silky smooth ride every time. The car is so gentle with acceleration and braking.,1,Miami,ride_smoothness,2543
2026-02-09,5,Best tech product I've used this year. Waymo is genuinely impressive.,3,Atlanta,general_experience,2544
2026-02-09,4,The service area is growing fast. Can now get rides to places I couldn't before.,0,Atlanta,coverage_area,2545
2026-02-09,1,The car took me to the wrong entrance of a mall. Minor but annoying. Cheaper than I expected for an autonomous car ride. Very competitive pricing.,0,Atlanta,general_experience,2546
2026-02-09,5,Cheaper than I expected for an autonomous car ride. Very competitive pricing. The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,4,San Francisco,pricing,2547
2026-02-09,1,The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,6,Austin,safety_trust,2548
2026-02-09,5,Great value for the ride quality you get. Worth every penny.,0,Atlanta,pricing,2549
2026-02-09,2,Estimated 8 minute wait turned into 22 minutes. Very frustrating. Best tech product I've used this year. Waymo is genuinely impressive.,4,Miami,wait_times,2550
2026-02-09,5,The 360 sensors catch things a human driver would miss. Feels very secure.,0,San Francisco,safety_trust,2551
2026-02-10,1,Would rate 5 stars if not for the consistently long wait times in my neighborhood.,1,Austin,wait_times,2552
2026-02-10,5,The consistency is what I love most. Every ride is the same great quality. The novelty wore off. Now I just notice the long waits and limited coverage.,0,Austin,general_experience,2553
2026-02-10,4,Wait time has gotten so much better in the last few months. Usually under 5 min now.,3,Atlanta,wait_times,2554
2026-02-10,5,"Great app design. Setting pickup and dropoff locations is intuitive. 5 stars! Every ride has been great. Clean cars, smooth rides, futuristic experience.",2,Los Angeles,app_experience,2555
2026-02-10,4,The ride quality alone makes this worth it. So much smoother than human drivers. UI is confusing for first-time users. My parents couldn't figure out how to book.,0,Los Angeles,ride_smoothness,2556
2026-02-10,5,The 360 sensors catch things a human driver would miss. Feels very secure.,2,Miami,safety_trust,2557
2026-02-10,5,The app is clean and easy to use. Love being able to track the car in real-time. The defensive driving is excellent. The car gives cyclists extra space automatically.,0,Austin,app_experience,2558
2026-02-10,5,Converted my whole family to Waymo. We barely use regular rideshare anymore. The app is clean and easy to use. Love being able to track the car in real-time.,0,San Francisco,general_experience,2559
2026-02-11,4,Converted my whole family to Waymo. We barely use regular rideshare anymore.,1,Los Angeles,general_experience,2560
2026-02-11,4,The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,1,Austin,safety_trust,2561
2026-02-11,2,"The wait times are ridiculous in my area. 15-20 minutes every single time. Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",0,Atlanta,wait_times,2562
2026-02-11,4,The app is clean and easy to use. Love being able to track the car in real-time. The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,1,Los Angeles,app_experience,2563
2026-02-11,4,Cheaper than I expected for an autonomous car ride. Very competitive pricing.,2,Atlanta,pricing,2564
2026-02-11,4,The ride was incredibly smooth. Way better than most human drivers I've had in rideshare.,3,Atlanta,ride_smoothness,2565
2026-02-12,4,Life-changing service for someone who can't drive. Thank you Waymo!,2,Atlanta,general_experience,2566
2026-02-12,4,Best rideshare experience available. The novelty never wears off. Love that there's no surge pricing. The predictable fares are a huge plus.,1,Miami,general_experience,2567
2026-02-12,1,The car seemed to struggle with speed bumps and rough road surfaces.,0,Los Angeles,ride_smoothness,2568
2026-02-12,2,The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,6,Miami,safety_trust,2569
2026-02-12,5,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",2,Los Angeles,ride_smoothness,2570
2026-02-12,2,Good concept but not ready for prime time yet. Too many quirks.,1,Phoenix,general_experience,2571
2026-02-12,5,The estimated arrival time was accurate. Car showed up right on time.,0,Phoenix,wait_times,2572
2026-02-12,4,"Simple, clean interface. Booking a ride takes literally 10 seconds. Great value for the ride quality you get. Worth every penny.",0,Austin,app_experience,2573
